ParticipantID,Condition,Nametag,Intro,Pronoun_Pair,T_Pronoun,C_Pronoun,T_ID,TrialID,Transcription,He,His,She,Her,They,Their,Disfluency,MultiplePronouns,PronounProduced,Accuracy
3_038,both,1,1,HS_T,he,they,10,both_list4_critical09_he,Taylor gave the pear to his sister.,0,1,0,0,0,0,0,0,his,1
3_038,both,1,1,HS_T,he,they,10,both_list4_critical10_he,Taylor gave the orange juice to his brother.,0,1,0,0,0,0,0,0,his,1
3_038,both,1,1,HS_HS,she,he,11,both_list4_critical11_she,Jordan gave the spoon to her sister.,0,0,0,1,0,0,0,0,her,1
3_038,both,1,1,HS_HS,she,he,11,both_list4_critical12_she,Jordan gave the broccoli to her brother.,0,0,0,1,0,0,0,0,her,1
3_038,both,1,1,HS_HS,she,he,11,both_list4_critical13_she,Jordan gave the egg to her brother.,0,0,0,1,0,0,0,0,her,1
3_038,both,1,1,HS_HS,she,he,11,both_list4_critical14_she,Jordan gave the strawberry to her sister.,0,0,0,1,0,0,0,0,her,1
3_038,both,1,1,HS_HS,she,he,11,both_list4_critical15_she,Jordan gave the pineapple to her brother.,0,0,0,1,0,0,0,0,her,1
3_038,both,1,1,HS_T,she,they,11,both_list4_critical16_she,Jordan gave the banana to her sister.,0,0,0,1,0,0,0,0,her,1
3_038,both,1,1,HS_T,she,they,11,both_list4_critical17_she,Jordan gave the bacon to her sister.,0,0,0,1,0,0,0,0,her,1
3_038,both,1,1,HS_T,she,they,11,both_list4_critical18_she,Jordan gave the icecream cone to her brother.,0,0,0,1,0,0,0,0,her,1
