SubjID,SubjAge,SubjGender,SubjEnglish,List,Task,Name,Pronoun,Pet,Job,M_Type,M_Response,M_Acc,P_Response,P_Pronoun,P_Acc,I_Response
1B_009,18,female,"native (learned from birth)",1,memory,Laura,she/her,cat,mechanic,job,mechanic,1,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Laura,she/her,cat,mechanic,pet,cat,1,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Laura,she/her,cat,mechanic,pronoun,they/them,0,,,,
1B_009,18,female,"native (learned from birth)",1,production,Laura,she/her,cat,mechanic,,,,she let the babysitter go home. ,she/her,1,
1B_009,18,female,"native (learned from birth)",1,memory,Melissa,they/them,fish,IT,job,IT,1,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Melissa,they/them,fish,IT,pet,cat,0,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Melissa,they/them,fish,IT,pronoun,they/them,1,,,,
1B_009,18,female,"native (learned from birth)",1,production,Melissa,they/them,fish,IT,,,,they went for a run. ,they/them,1,
1B_009,18,female,"native (learned from birth)",1,introduction,Melissa,they/them,fish,IT,,,,,,,This is Melissa we met at the pet store buying fish. 
1B_009,18,female,"native (learned from birth)",1,memory,Stephanie,they/them,cat,nurse,job,nurse,1,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Stephanie,they/them,cat,nurse,pet,cat,1,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Stephanie,they/them,cat,nurse,pronoun,they/them,1,,,,
1B_009,18,female,"native (learned from birth)",1,production,Stephanie,they/them,cat,nurse,,,,they fell asleep quickly. ,they/them,1,
1B_009,18,female,"native (learned from birth)",1,memory,Andrew,he/him,dog,teacher,job,teacher,1,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Andrew,he/him,dog,teacher,pet,cat,0,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Andrew,he/him,dog,teacher,pronoun,he/him,1,,,,
1B_009,18,female,"native (learned from birth)",1,production,Andrew,he/him,dog,teacher,,,,he helped his kids with their homework. ,they/them,0,
1B_009,18,female,"native (learned from birth)",1,introduction,Andrew,he/him,dog,teacher,,,,,,,Andrew works at my sister's school.
1B_009,18,female,"native (learned from birth)",1,memory,Emily,she/her,dog,uber,job,Uber driver,0,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Emily,she/her,dog,uber,pet,dog,1,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Emily,she/her,dog,uber,pronoun,she/her,1,,,,
1B_009,18,female,"native (learned from birth)",1,production,Emily,she/her,dog,uber,,,,she needed to get gas. ,she/her,1,
1B_009,18,female,"native (learned from birth)",1,memory,Amanda,she/her,cat,engineer,job,engineer,1,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Amanda,she/her,cat,engineer,pet,dog,0,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Amanda,she/her,cat,engineer,pronoun,she/her,1,,,,
1B_009,18,female,"native (learned from birth)",1,production,Amanda,she/her,cat,engineer,,,,she took a long shower. ,she/her,1,
1B_009,18,female,"native (learned from birth)",1,introduction,Amanda,she/her,cat,engineer,,,,,,,Amanda is a friend of mine and she works as an engineer. 
1B_009,18,female,"native (learned from birth)",1,memory,Michael,they/them,fish,sales,job,janitor,0,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Michael,they/them,fish,sales,pet,fish,1,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Michael,they/them,fish,sales,pronoun,they/them,1,,,,
1B_009,18,female,"native (learned from birth)",1,production,Michael,they/them,fish,sales,,,,he fed his pet. ,he/him,0,
1B_009,18,female,"native (learned from birth)",1,memory,James,he/him,dog,janitor,job,sales,0,,,,
1B_009,18,female,"native (learned from birth)",1,memory,James,he/him,dog,janitor,pet,dog,1,,,,
1B_009,18,female,"native (learned from birth)",1,memory,James,he/him,dog,janitor,pronoun,he/him,1,,,,
1B_009,18,female,"native (learned from birth)",1,production,James,he/him,dog,janitor,,,,he walked his dog. ,he/him,1,
1B_009,18,female,"native (learned from birth)",1,memory,Jessica,she/her,fish,food service,job,food service,1,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Jessica,she/her,fish,food service,pet,dog,0,,,,
1B_009,18,female,"native (learned from birth)",1,memory,Jessica,she/her,fish,food service,pronoun,she/her,1,,,,
1B_009,18,female,"native (learned from birth)",1,production,Jessica,she/her,fish,food service,,,,she had to go grocery shopping. ,she/her,1,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Brian,they/them,dog,mechanic,job,IT,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Brian,they/them,dog,mechanic,pet,cat,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Brian,they/them,dog,mechanic,pronoun,he/him,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,production,Brian,they/them,dog,mechanic,,,,he went to sleep.,he/him,0,
1B_010,18,female she/her,"native (learned from birth)",3,introduction,Brian,they/them,dog,mechanic,,,,,,,Hello! This is my friend Brian I've been wanting to introduce you to.
1B_010,18,female she/her,"native (learned from birth)",3,memory,Kevin,he/him,fish,doctor,job,mechanic,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Kevin,he/him,fish,doctor,pet,fish,1,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Kevin,he/him,fish,doctor,pronoun,they/them,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,production,Kevin,he/him,fish,doctor,,,,he ate dinner.,he/him,1,
1B_010,18,female she/her,"native (learned from birth)",3,introduction,Kevin,he/him,fish,doctor,,,,,,,Hey! This is my friend Kevin.
1B_010,18,female she/her,"native (learned from birth)",3,memory,Daniel,he/him,cat,IT,job,doctor,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Daniel,he/him,cat,IT,pet,dog,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Daniel,he/him,cat,IT,pronoun,they/them,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,production,Daniel,he/him,cat,IT,,,,he ate a brownie.,he/him,1,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Laura,she/her,cat,accountant,job,Uber driver,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Laura,she/her,cat,accountant,pet,fish,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Laura,she/her,cat,accountant,pronoun,they/them,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,production,Laura,she/her,cat,accountant,,,,she cooked her meal.,she/her,1,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Melissa,she/her,dog,retail,job,engineer,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Melissa,she/her,dog,retail,pet,dog,1,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Melissa,she/her,dog,retail,pronoun,they/them,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,production,Melissa,she/her,dog,retail,,,,she washed her uniform.,she/her,1,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Stephanie,she/her,fish,janitor,job,janitor,1,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Stephanie,she/her,fish,janitor,pet,dog,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Stephanie,she/her,fish,janitor,pronoun,she/her,1,,,,
1B_010,18,female she/her,"native (learned from birth)",3,production,Stephanie,she/her,fish,janitor,,,,she took a bath.,she/her,1,
1B_010,18,female she/her,"native (learned from birth)",3,introduction,Stephanie,she/her,fish,janitor,,,,,,,Hi ____ this is my friend Stephanie!
1B_010,18,female she/her,"native (learned from birth)",3,memory,Andrew,they/them,cat,food service,job,doctor,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Andrew,they/them,cat,food service,pet,cat,1,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Andrew,they/them,cat,food service,pronoun,they/them,1,,,,
1B_010,18,female she/her,"native (learned from birth)",3,production,Andrew,they/them,cat,food service,,,,he called his friend.,he/him,0,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Emily,they/them,fish,uber,job,food service,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Emily,they/them,fish,uber,pet,cat,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Emily,they/them,fish,uber,pronoun,they/them,1,,,,
1B_010,18,female she/her,"native (learned from birth)",3,production,Emily,they/them,fish,uber,,,,she went to get gas.,she/her,0,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Amanda,they/them,dog,engineer,job,nurse,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Amanda,they/them,dog,engineer,pet,cat,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Amanda,they/them,dog,engineer,pronoun,she/her,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,production,Amanda,they/them,dog,engineer,,,,she changed into her pajamas. ,she/her,0,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Michael,he/him,cat,sales,job,Uber driver,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Michael,he/him,cat,sales,pet,cat,1,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Michael,he/him,cat,sales,pronoun,he/him,1,,,,
1B_010,18,female she/her,"native (learned from birth)",3,production,Michael,he/him,cat,sales,,,,he took a nap.,he/him,1,
1B_010,18,female she/her,"native (learned from birth)",3,memory,James,he/him,dog,nurse,job,retail,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,James,he/him,dog,nurse,pet,cat,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,James,he/him,dog,nurse,pronoun,they/them,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,production,James,he/him,dog,nurse,,,,he took a shower.,he/him,1,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Jessica,she/her,fish,teacher,job,sales,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Jessica,she/her,fish,teacher,pet,cat,0,,,,
1B_010,18,female she/her,"native (learned from birth)",3,memory,Jessica,she/her,fish,teacher,pronoun,she/her,1,,,,
1B_010,18,female she/her,"native (learned from birth)",3,production,Jessica,she/her,fish,teacher,,,,she graded papers.,she/her,1,
1B_011,18,female,"native (learned from birth)",2,memory,Brian,he/him,cat,uber,job,engineer,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Brian,he/him,cat,uber,pet,fish,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Brian,he/him,cat,uber,pronoun,he/him,1,,,,
1B_011,18,female,"native (learned from birth)",2,production,Brian,he/him,cat,uber,,,,he relaxed with his dog.,he/him,1,
1B_011,18,female,"native (learned from birth)",2,memory,Kevin,he/him,dog,food service,job,doctor,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Kevin,he/him,dog,food service,pet,cat,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Kevin,he/him,dog,food service,pronoun,he/him,1,,,,
1B_011,18,female,"native (learned from birth)",2,production,Kevin,he/him,dog,food service,,,,he took a shower.,he/him,1,
1B_011,18,female,"native (learned from birth)",2,memory,Daniel,they/them,fish,retail,job,Uber driver,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Daniel,they/them,fish,retail,pet,fish,1,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Daniel,they/them,fish,retail,pronoun,they/them,1,,,,
1B_011,18,female,"native (learned from birth)",2,production,Daniel,they/them,fish,retail,,,,he watched tv.,he/him,0,
1B_011,18,female,"native (learned from birth)",2,memory,Laura,they/them,dog,accountant,job,retail,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Laura,they/them,dog,accountant,pet,fish,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Laura,they/them,dog,accountant,pronoun,they/them,1,,,,
1B_011,18,female,"native (learned from birth)",2,production,Laura,they/them,dog,accountant,,,,she made cupcakes.,she/her,0,
1B_011,18,female,"native (learned from birth)",2,memory,Melissa,she/her,cat,doctor,job,nurse,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Melissa,she/her,cat,doctor,pet,fish,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Melissa,she/her,cat,doctor,pronoun,she/her,1,,,,
1B_011,18,female,"native (learned from birth)",2,production,Melissa,she/her,cat,doctor,,,,she took the dog for a walk,she/her,1,
1B_011,18,female,"native (learned from birth)",2,memory,Stephanie,she/her,dog,sales,job,food service,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Stephanie,she/her,dog,sales,pet,fish,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Stephanie,she/her,dog,sales,pronoun,she/her,1,,,,
1B_011,18,female,"native (learned from birth)",2,production,Stephanie,she/her,dog,sales,,,,she took off her jacket.,she/her,1,
1B_011,18,female,"native (learned from birth)",2,memory,Andrew,he/him,fish,engineer,job,teacher,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Andrew,he/him,fish,engineer,pet,cat,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Andrew,he/him,fish,engineer,pronoun,he/him,1,,,,
1B_011,18,female,"native (learned from birth)",2,production,Andrew,he/him,fish,engineer,,,,he took a nap.,he/him,1,
1B_011,18,female,"native (learned from birth)",2,memory,Emily,she/her,fish,nurse,job,retail,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Emily,she/her,fish,nurse,pet,fish,1,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Emily,she/her,fish,nurse,pronoun,she/her,1,,,,
1B_011,18,female,"native (learned from birth)",2,production,Emily,she/her,fish,nurse,,,,she was tired.,she/her,1,
1B_011,18,female,"native (learned from birth)",2,introduction,Emily,she/her,fish,nurse,,,,,,,This is Emily she works as a teacher.
1B_011,18,female,"native (learned from birth)",2,memory,Amanda,she/her,dog,IT,job,IT,1,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Amanda,she/her,dog,IT,pet,dog,1,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Amanda,she/her,dog,IT,pronoun,she/her,1,,,,
1B_011,18,female,"native (learned from birth)",2,production,Amanda,she/her,dog,IT,,,,she made dinner.,she/her,1,
1B_011,18,female,"native (learned from birth)",2,memory,Michael,he/him,fish,mechanic,job,engineer,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Michael,he/him,fish,mechanic,pet,dog,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Michael,he/him,fish,mechanic,pronoun,he/him,1,,,,
1B_011,18,female,"native (learned from birth)",2,production,Michael,he/him,fish,mechanic,,,,he took off his shoes.,he/him,1,
1B_011,18,female,"native (learned from birth)",2,introduction,Michael,he/him,fish,mechanic,,,,,,,This is Michael an engineer.
1B_011,18,female,"native (learned from birth)",2,memory,James,they/them,cat,janitor,job,janitor,1,,,,
1B_011,18,female,"native (learned from birth)",2,memory,James,they/them,cat,janitor,pet,cat,1,,,,
1B_011,18,female,"native (learned from birth)",2,memory,James,they/them,cat,janitor,pronoun,he/him,0,,,,
1B_011,18,female,"native (learned from birth)",2,production,James,they/them,cat,janitor,,,,he wanted to eat dinner.,he/him,0,
1B_011,18,female,"native (learned from birth)",2,memory,Jessica,they/them,cat,teacher,job,Uber driver,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Jessica,they/them,cat,teacher,pet,fish,0,,,,
1B_011,18,female,"native (learned from birth)",2,memory,Jessica,they/them,cat,teacher,pronoun,she/her,0,,,,
1B_011,18,female,"native (learned from birth)",2,production,Jessica,they/them,cat,teacher,,,,she made cupcakes.,she/her,0,
1B_011,18,female,"native (learned from birth)",2,introduction,Jessica,they/them,cat,teacher,,,,,,,This is Jessica who is in food sales.
1B_012,18,female,"native (learned from birth)",3,memory,Brian,they/them,dog,mechanic,job,accountant,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Brian,they/them,dog,mechanic,pet,cat,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Brian,they/them,dog,mechanic,pronoun,he/him,0,,,,
1B_012,18,female,"native (learned from birth)",3,production,Brian,they/them,dog,mechanic,,,,he kissed his husband.,he/him,0,
1B_012,18,female,"native (learned from birth)",3,introduction,Brian,they/them,dog,mechanic,,,,,,,This is Brian. He is a nurse and has a dog.
1B_012,18,female,"native (learned from birth)",3,memory,Kevin,he/him,fish,doctor,job,nurse,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Kevin,he/him,fish,doctor,pet,fish,1,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Kevin,he/him,fish,doctor,pronoun,he/him,1,,,,
1B_012,18,female,"native (learned from birth)",3,production,Kevin,he/him,fish,doctor,,,,he went on a date.,he/him,1,
1B_012,18,female,"native (learned from birth)",3,introduction,Kevin,he/him,fish,doctor,,,,,,,This is kevin. He is a nurse. He loves cats.
1B_012,18,female,"native (learned from birth)",3,memory,Daniel,he/him,cat,IT,job,IT,1,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Daniel,he/him,cat,IT,pet,dog,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Daniel,he/him,cat,IT,pronoun,they/them,0,,,,
1B_012,18,female,"native (learned from birth)",3,production,Daniel,he/him,cat,IT,,,,he fed his pet.,he/him,1,
1B_012,18,female,"native (learned from birth)",3,memory,Laura,she/her,cat,accountant,job,teacher,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Laura,she/her,cat,accountant,pet,fish,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Laura,she/her,cat,accountant,pronoun,she/her,1,,,,
1B_012,18,female,"native (learned from birth)",3,production,Laura,she/her,cat,accountant,,,,she ate dinner.,she/her,1,
1B_012,18,female,"native (learned from birth)",3,memory,Melissa,she/her,dog,retail,job,Uber driver,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Melissa,she/her,dog,retail,pet,fish,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Melissa,she/her,dog,retail,pronoun,she/her,1,,,,
1B_012,18,female,"native (learned from birth)",3,production,Melissa,she/her,dog,retail,,,,she watched tv.,she/her,1,
1B_012,18,female,"native (learned from birth)",3,memory,Stephanie,she/her,fish,janitor,job,sales,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Stephanie,she/her,fish,janitor,pet,cat,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Stephanie,she/her,fish,janitor,pronoun,they/them,0,,,,
1B_012,18,female,"native (learned from birth)",3,production,Stephanie,she/her,fish,janitor,,,,she went to sleep.,she/her,1,
1B_012,18,female,"native (learned from birth)",3,introduction,Stephanie,she/her,fish,janitor,,,,,,,This is Stephanie. They are a janitor and they have a pet fish. 
1B_012,18,female,"native (learned from birth)",3,memory,Andrew,they/them,cat,food service,job,food service,1,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Andrew,they/them,cat,food service,pet,dog,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Andrew,they/them,cat,food service,pronoun,he/him,0,,,,
1B_012,18,female,"native (learned from birth)",3,production,Andrew,they/them,cat,food service,,,,he ate pancakes.,he/him,0,
1B_012,18,female,"native (learned from birth)",3,memory,Emily,they/them,fish,uber,job,Uber driver,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Emily,they/them,fish,uber,pet,fish,1,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Emily,they/them,fish,uber,pronoun,they/them,1,,,,
1B_012,18,female,"native (learned from birth)",3,production,Emily,they/them,fish,uber,,,,she went to sleep.,she/her,0,
1B_012,18,female,"native (learned from birth)",3,memory,Amanda,they/them,dog,engineer,job,engineer,1,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Amanda,they/them,dog,engineer,pet,cat,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Amanda,they/them,dog,engineer,pronoun,she/her,0,,,,
1B_012,18,female,"native (learned from birth)",3,production,Amanda,they/them,dog,engineer,,,,she took off her shoes at the door.,she/her,0,
1B_012,18,female,"native (learned from birth)",3,memory,Michael,he/him,cat,sales,job,engineer,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Michael,he/him,cat,sales,pet,fish,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Michael,he/him,cat,sales,pronoun,they/them,0,,,,
1B_012,18,female,"native (learned from birth)",3,production,Michael,he/him,cat,sales,,,,he made a sandwich.,he/him,1,
1B_012,18,female,"native (learned from birth)",3,memory,James,he/him,dog,nurse,job,nurse,1,,,,
1B_012,18,female,"native (learned from birth)",3,memory,James,he/him,dog,nurse,pet,dog,1,,,,
1B_012,18,female,"native (learned from birth)",3,memory,James,he/him,dog,nurse,pronoun,they/them,0,,,,
1B_012,18,female,"native (learned from birth)",3,production,James,he/him,dog,nurse,,,,he took a shower.,he/him,1,
1B_012,18,female,"native (learned from birth)",3,memory,Jessica,she/her,fish,teacher,job,janitor,0,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Jessica,she/her,fish,teacher,pet,fish,1,,,,
1B_012,18,female,"native (learned from birth)",3,memory,Jessica,she/her,fish,teacher,pronoun,they/them,0,,,,
1B_012,18,female,"native (learned from birth)",3,production,Jessica,she/her,fish,teacher,,,,she hugged her kids.,she/her,1,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Brian,he/him,fish,accountant,job,engineer,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Brian,he/him,fish,accountant,pet,dog,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Brian,he/him,fish,accountant,pronoun,he/him,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,production,Brian,he/him,fish,accountant,,,,he played with his dog.,he/him,1,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Kevin,they/them,dog,doctor,job,Uber driver,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Kevin,they/them,dog,doctor,pet,fish,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Kevin,they/them,dog,doctor,pronoun,they/them,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,production,Kevin,they/them,dog,doctor,,,,they watched a movie.,they/them,1,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Daniel,he/him,cat,retail,job,retail,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Daniel,he/him,cat,retail,pet,cat,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Daniel,he/him,cat,retail,pronoun,he/him,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,production,Daniel,he/him,cat,retail,,,,he cleaned his laundry.,he/him,1,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Laura,she/her,cat,mechanic,job,nurse,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Laura,she/her,cat,mechanic,pet,cat,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Laura,she/her,cat,mechanic,pronoun,she/her,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,production,Laura,she/her,cat,mechanic,,,,she fed her fish.,she/her,1,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Melissa,they/them,fish,IT,job,IT,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Melissa,they/them,fish,IT,pet,fish,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Melissa,they/them,fish,IT,pronoun,they/them,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,production,Melissa,they/them,fish,IT,,,,they cleaned their house.,they/them,1,
1B_013,18,female she/her,"native (learned from birth)",1,introduction,Melissa,they/them,fish,IT,,,,,,,Melissa uses they/them pronouns and works in IT.
1B_013,18,female she/her,"native (learned from birth)",1,memory,Stephanie,they/them,cat,nurse,job,doctor,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Stephanie,they/them,cat,nurse,pet,dog,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Stephanie,they/them,cat,nurse,pronoun,she/her,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,production,Stephanie,they/them,cat,nurse,,,,she took a shower.,she/her,0,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Andrew,he/him,dog,teacher,job,janitor,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Andrew,he/him,dog,teacher,pet,cat,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Andrew,he/him,dog,teacher,pronoun,he/him,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,production,Andrew,he/him,dog,teacher,,,,he planned the next lesson.,he/him,1,
1B_013,18,female she/her,"native (learned from birth)",1,introduction,Andrew,he/him,dog,teacher,,,,,,,Andrew has a fish.
1B_013,18,female she/her,"native (learned from birth)",1,memory,Emily,she/her,dog,uber,job,food service,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Emily,she/her,dog,uber,pet,dog,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Emily,she/her,dog,uber,pronoun,she/her,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,production,Emily,she/her,dog,uber,,,,she fed her cat.,she/her,1,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Amanda,she/her,cat,engineer,job,teacher,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Amanda,she/her,cat,engineer,pet,fish,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Amanda,she/her,cat,engineer,pronoun,she/her,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,production,Amanda,she/her,cat,engineer,,,,she cooked dinner.,she/her,1,
1B_013,18,female she/her,"native (learned from birth)",1,introduction,Amanda,she/her,cat,engineer,,,,,,,Amanda is a mechanic.
1B_013,18,female she/her,"native (learned from birth)",1,memory,Michael,they/them,fish,sales,job,retail,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Michael,they/them,fish,sales,pet,cat,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Michael,they/them,fish,sales,pronoun,he/him,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,production,Michael,they/them,fish,sales,,,,he went on a walk.,he/him,0,
1B_013,18,female she/her,"native (learned from birth)",1,memory,James,he/him,dog,janitor,job,Uber driver,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,James,he/him,dog,janitor,pet,dog,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,James,he/him,dog,janitor,pronoun,he/him,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,production,James,he/him,dog,janitor,,,,they watched a show.,they/them,0,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Jessica,she/her,fish,food service,job,mechanic,0,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Jessica,she/her,fish,food service,pet,fish,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,memory,Jessica,she/her,fish,food service,pronoun,she/her,1,,,,
1B_013,18,female she/her,"native (learned from birth)",1,production,Jessica,she/her,fish,food service,,,,she read a novel.,she/her,1,
1B_014,21,male,"native (learned from birth)",2,memory,Brian,he/him,cat,uber,job,Uber driver,0,,,,
1B_014,21,male,"native (learned from birth)",2,memory,Brian,he/him,cat,uber,pet,fish,0,,,,
1B_014,21,male,"native (learned from birth)",2,memory,Brian,he/him,cat,uber,pronoun,he/him,1,,,,
1B_014,21,male,"native (learned from birth)",2,production,Brian,he/him,cat,uber,,,,He made himself a microwave dinner,he/him,1,
1B_014,21,male,"native (learned from birth)",2,memory,Kevin,he/him,dog,food service,job,retail,0,,,,
1B_014,21,male,"native (learned from birth)",2,memory,Kevin,he/him,dog,food service,pet,dog,1,,,,
1B_014,21,male,"native (learned from birth)",2,memory,Kevin,he/him,dog,food service,pronoun,he/him,1,,,,
1B_014,21,male,"native (learned from birth)",2,production,Kevin,he/him,dog,food service,,,,he made himself dinner,he/him,1,
1B_014,21,male,"native (learned from birth)",2,memory,Daniel,they/them,fish,retail,job,mechanic,0,,,,
