SubjID,SubjAge,SubjGender,SubjEnglish,List,Task,Name,Pronoun,Pet,Job,M_Type,M_Response,M_Acc,P_Response,P_Pronoun,P_Acc,I_Response
1A_015,19,female,native (learned from birth),3,memory,Melissa,she/her,dog,retail,job,engineer,0,,,,
1A_015,19,female,native (learned from birth),3,memory,Melissa,she/her,dog,retail,pet,dog,1,,,,
1A_015,19,female,native (learned from birth),3,memory,Melissa,she/her,dog,retail,pronoun,they/them,0,,,,
1A_015,19,female,native (learned from birth),3,production,Melissa,she/her,dog,retail,,,,she took a nap,she/her,1,
1A_015,19,female,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,job,nurse,0,,,,
1A_015,19,female,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,pet,dog,0,,,,
1A_015,19,female,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,pronoun,she/her,1,,,,
1A_015,19,female,native (learned from birth),3,production,Stephanie,she/her,fish,janitor,,,,she took a shower,she/her,1,
1A_015,19,female,native (learned from birth),3,introduction,Stephanie,she/her,fish,janitor,,,,,,,Stephanie has an awesome dog
1A_015,19,female,native (learned from birth),3,memory,Andrew,they/them,cat,food service,job,food service,1,,,,
1A_015,19,female,native (learned from birth),3,memory,Andrew,they/them,cat,food service,pet,fish,0,,,,
1A_015,19,female,native (learned from birth),3,memory,Andrew,they/them,cat,food service,pronoun,they/them,1,,,,
1A_015,19,female,native (learned from birth),3,production,Andrew,they/them,cat,food service,,,,they showered,they/them,1,
1A_015,19,female,native (learned from birth),3,memory,Emily,they/them,fish,uber,job,Uber driver,0,,,,
1A_015,19,female,native (learned from birth),3,memory,Emily,they/them,fish,uber,pet,fish,1,,,,
1A_015,19,female,native (learned from birth),3,memory,Emily,they/them,fish,uber,pronoun,she/her,0,,,,
1A_015,19,female,native (learned from birth),3,production,Emily,they/them,fish,uber,,,,she went to shower,she/her,0,
1A_015,19,female,native (learned from birth),3,memory,Amanda,they/them,dog,engineer,job,engineer,1,,,,
1A_015,19,female,native (learned from birth),3,memory,Amanda,they/them,dog,engineer,pet,dog,1,,,,
1A_015,19,female,native (learned from birth),3,memory,Amanda,they/them,dog,engineer,pronoun,they/them,1,,,,
1A_015,19,female,native (learned from birth),3,production,Amanda,they/them,dog,engineer,,,,they played with their dog,they/them,1,
1A_015,19,female,native (learned from birth),3,memory,Michael,he/him,cat,sales,job,teacher,0,,,,
1A_015,19,female,native (learned from birth),3,memory,Michael,he/him,cat,sales,pet,cat,1,,,,
1A_015,19,female,native (learned from birth),3,memory,Michael,he/him,cat,sales,pronoun,he/him,1,,,,
1A_015,19,female,native (learned from birth),3,production,Michael,he/him,cat,sales,,,,he ate dinner,he/him,1,
1A_015,19,female,native (learned from birth),3,memory,James,he/him,dog,nurse,job,mechanic,0,,,,
1A_015,19,female,native (learned from birth),3,memory,James,he/him,dog,nurse,pet,dog,1,,,,
1A_015,19,female,native (learned from birth),3,memory,James,he/him,dog,nurse,pronoun,he/him,1,,,,
1A_015,19,female,native (learned from birth),3,production,James,he/him,dog,nurse,,,,he went to bed,he/him,1,
1A_015,19,female,native (learned from birth),3,memory,Jessica,she/her,fish,teacher,job,retail,0,,,,
1A_015,19,female,native (learned from birth),3,memory,Jessica,she/her,fish,teacher,pet,cat,0,,,,
1A_015,19,female,native (learned from birth),3,memory,Jessica,she/her,fish,teacher,pronoun,she/her,1,,,,
1A_015,19,female,native (learned from birth),3,production,Jessica,she/her,fish,teacher,,,,she played with her cat,she/her,1,
1A_016,18,female,native (learned from birth),2,memory,Brian,he/him,cat,uber,job,Uber driver,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Brian,he/him,cat,uber,pet,fish,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Brian,he/him,cat,uber,pronoun,he/him,1,,,,
1A_016,18,female,native (learned from birth),2,production,Brian,he/him,cat,uber,,,,he pet his dog,he/him,1,
1A_016,18,female,native (learned from birth),2,memory,Kevin,he/him,dog,food service,job,IT,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Kevin,he/him,dog,food service,pet,cat,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Kevin,he/him,dog,food service,pronoun,he/him,1,,,,
1A_016,18,female,native (learned from birth),2,production,Kevin,he/him,dog,food service,,,,he did laundry,he/him,1,
1A_016,18,female,native (learned from birth),2,memory,Daniel,they/them,fish,retail,job,doctor,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Daniel,they/them,fish,retail,pet,dog,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Daniel,they/them,fish,retail,pronoun,he/him,0,,,,
1A_016,18,female,native (learned from birth),2,production,Daniel,they/them,fish,retail,,,,he laid out his clothes for tommorow ,he/him,0,
1A_016,18,female,native (learned from birth),2,memory,Laura,they/them,dog,accountant,job,accountant,1,,,,
1A_016,18,female,native (learned from birth),2,memory,Laura,they/them,dog,accountant,pet,dog,1,,,,
1A_016,18,female,native (learned from birth),2,memory,Laura,they/them,dog,accountant,pronoun,they/them,1,,,,
1A_016,18,female,native (learned from birth),2,production,Laura,they/them,dog,accountant,,,,they made dinner,they/them,1,
1A_016,18,female,native (learned from birth),2,memory,Melissa,she/her,cat,doctor,job,teacher,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Melissa,she/her,cat,doctor,pet,dog,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Melissa,she/her,cat,doctor,pronoun,she/her,1,,,,
1A_016,18,female,native (learned from birth),2,production,Melissa,she/her,cat,doctor,,,,she took a nap,she/her,1,
1A_016,18,female,native (learned from birth),2,memory,Stephanie,she/her,dog,sales,job,sales,1,,,,
1A_016,18,female,native (learned from birth),2,memory,Stephanie,she/her,dog,sales,pet,dog,1,,,,
1A_016,18,female,native (learned from birth),2,memory,Stephanie,she/her,dog,sales,pronoun,she/her,1,,,,
1A_016,18,female,native (learned from birth),2,production,Stephanie,she/her,dog,sales,,,,she counted her tips,she/her,1,
1A_016,18,female,native (learned from birth),2,memory,Andrew,he/him,fish,engineer,job,IT,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Andrew,he/him,fish,engineer,pet,cat,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Andrew,he/him,fish,engineer,pronoun,he/him,1,,,,
1A_016,18,female,native (learned from birth),2,production,Andrew,he/him,fish,engineer,,,,he put on his pjs,he/him,1,
1A_016,18,female,native (learned from birth),2,memory,Emily,she/her,fish,nurse,job,teacher,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Emily,she/her,fish,nurse,pet,cat,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Emily,she/her,fish,nurse,pronoun,she/her,1,,,,
1A_016,18,female,native (learned from birth),2,production,Emily,she/her,fish,nurse,,,,she watched TV,she/her,1,
1A_016,18,female,native (learned from birth),2,introduction,Emily,she/her,fish,nurse,,,,,,,she is a teacher
1A_016,18,female,native (learned from birth),2,memory,Amanda,she/her,dog,IT,job,retail,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Amanda,she/her,dog,IT,pet,cat,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Amanda,she/her,dog,IT,pronoun,she/her,1,,,,
1A_016,18,female,native (learned from birth),2,production,Amanda,she/her,dog,IT,,,,she took a nap,she/her,1,
1A_016,18,female,native (learned from birth),2,memory,Michael,he/him,fish,mechanic,job,mechanic,1,,,,
1A_016,18,female,native (learned from birth),2,memory,Michael,he/him,fish,mechanic,pet,fish,1,,,,
1A_016,18,female,native (learned from birth),2,memory,Michael,he/him,fish,mechanic,pronoun,he/him,1,,,,
1A_016,18,female,native (learned from birth),2,production,Michael,he/him,fish,mechanic,,,,he took off his shoes,he/him,1,
1A_016,18,female,native (learned from birth),2,introduction,Michael,he/him,fish,mechanic,,,,,,,he is an engineer
1A_016,18,female,native (learned from birth),2,memory,James,they/them,cat,janitor,job,janitor,1,,,,
1A_016,18,female,native (learned from birth),2,memory,James,they/them,cat,janitor,pet,fish,0,,,,
1A_016,18,female,native (learned from birth),2,memory,James,they/them,cat,janitor,pronoun,he/him,0,,,,
1A_016,18,female,native (learned from birth),2,production,James,they/them,cat,janitor,,,,he took a shower,he/him,0,
1A_016,18,female,native (learned from birth),2,memory,Jessica,they/them,cat,teacher,job,mechanic,0,,,,
1A_016,18,female,native (learned from birth),2,memory,Jessica,they/them,cat,teacher,pet,cat,1,,,,
1A_016,18,female,native (learned from birth),2,memory,Jessica,they/them,cat,teacher,pronoun,she/her,0,,,,
1A_016,18,female,native (learned from birth),2,production,Jessica,they/them,cat,teacher,,,,they made dinner,they/them,1,
1A_016,18,female,native (learned from birth),2,introduction,Jessica,they/them,cat,teacher,,,,,,,she is a nurse
1A_017,18,female,native (learned from birth),3,memory,Brian,they/them,dog,mechanic,job,mechanic,1,,,,
1A_017,18,female,native (learned from birth),3,memory,Brian,they/them,dog,mechanic,pet,fish,0,,,,
1A_017,18,female,native (learned from birth),3,memory,Brian,they/them,dog,mechanic,pronoun,they/them,1,,,,
1A_017,18,female,native (learned from birth),3,production,Brian,they/them,dog,mechanic,,,,they watched Child's Play a horror movie.,they/them,1,
1A_017,18,female,native (learned from birth),3,introduction,Brian,they/them,dog,mechanic,,,,,,,Brian [new person]. [New person] Brian.
1A_017,18,female,native (learned from birth),3,memory,Kevin,he/him,fish,doctor,job,doctor,1,,,,
1A_017,18,female,native (learned from birth),3,memory,Kevin,he/him,fish,doctor,pet,fish,1,,,,
1A_017,18,female,native (learned from birth),3,memory,Kevin,he/him,fish,doctor,pronoun,he/him,1,,,,
1A_017,18,female,native (learned from birth),3,production,Kevin,he/him,fish,doctor,,,,he spent some time with his family.,he/him,1,
1A_017,18,female,native (learned from birth),3,introduction,Kevin,he/him,fish,doctor,,,,,,,[New person] this is my friend Kevin. Kevin this is [new person].
1A_017,18,female,native (learned from birth),3,memory,Daniel,he/him,cat,IT,job,IT,1,,,,
1A_017,18,female,native (learned from birth),3,memory,Daniel,he/him,cat,IT,pet,dog,0,,,,
1A_017,18,female,native (learned from birth),3,memory,Daniel,he/him,cat,IT,pronoun,he/him,1,,,,
1A_017,18,female,native (learned from birth),3,production,Daniel,he/him,cat,IT,,,,he played some video games on the PC.,he/him,1,
1A_017,18,female,native (learned from birth),3,memory,Laura,she/her,cat,accountant,job,accountant,1,,,,
1A_017,18,female,native (learned from birth),3,memory,Laura,she/her,cat,accountant,pet,cat,1,,,,
1A_017,18,female,native (learned from birth),3,memory,Laura,she/her,cat,accountant,pronoun,she/her,1,,,,
1A_017,18,female,native (learned from birth),3,production,Laura,she/her,cat,accountant,,,,she fed her cat.,she/her,1,
1A_017,18,female,native (learned from birth),3,memory,Melissa,she/her,dog,retail,job,food service,0,,,,
1A_017,18,female,native (learned from birth),3,memory,Melissa,she/her,dog,retail,pet,fish,0,,,,
1A_017,18,female,native (learned from birth),3,memory,Melissa,she/her,dog,retail,pronoun,she/her,1,,,,
1A_017,18,female,native (learned from birth),3,production,Melissa,she/her,dog,retail,,,,she played some classical music.,she/her,1,
1A_017,18,female,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,job,food service,0,,,,
1A_017,18,female,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,pet,cat,0,,,,
1A_017,18,female,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,pronoun,she/her,1,,,,
1A_017,18,female,native (learned from birth),3,production,Stephanie,she/her,fish,janitor,,,,she did some yoga.,she/her,1,
1A_017,18,female,native (learned from birth),3,introduction,Stephanie,she/her,fish,janitor,,,,,,,Stephanie this is [new person]. [New person] this is Stephanie.
1A_017,18,female,native (learned from birth),3,memory,Andrew,they/them,cat,food service,job,janitor,0,,,,
1A_017,18,female,native (learned from birth),3,memory,Andrew,they/them,cat,food service,pet,dog,0,,,,
1A_017,18,female,native (learned from birth),3,memory,Andrew,they/them,cat,food service,pronoun,they/them,1,,,,
1A_017,18,female,native (learned from birth),3,production,Andrew,they/them,cat,food service,,,,he started to curse at a blown-up poster of his boss.,he/him,0,
1A_017,18,female,native (learned from birth),3,memory,Emily,they/them,fish,uber,job,sales,0,,,,
1A_017,18,female,native (learned from birth),3,memory,Emily,they/them,fish,uber,pet,fish,1,,,,
1A_017,18,female,native (learned from birth),3,memory,Emily,they/them,fish,uber,pronoun,they/them,1,,,,
1A_017,18,female,native (learned from birth),3,production,Emily,they/them,fish,uber,,,,she went straight for bed without even brushing her teeth because it was 1AM.,she/her,0,
1A_017,18,female,native (learned from birth),3,memory,Amanda,they/them,dog,engineer,job,nurse,0,,,,
1A_017,18,female,native (learned from birth),3,memory,Amanda,they/them,dog,engineer,pet,dog,1,,,,
1A_017,18,female,native (learned from birth),3,memory,Amanda,they/them,dog,engineer,pronoun,they/them,1,,,,
1A_017,18,female,native (learned from birth),3,production,Amanda,they/them,dog,engineer,,,,they devoured a whole tub of ice cream.,they/them,1,
1A_017,18,female,native (learned from birth),3,memory,Michael,he/him,cat,sales,job,engineer,0,,,,
1A_017,18,female,native (learned from birth),3,memory,Michael,he/him,cat,sales,pet,fish,0,,,,
1A_017,18,female,native (learned from birth),3,memory,Michael,he/him,cat,sales,pronoun,he/him,1,,,,
1A_017,18,female,native (learned from birth),3,production,Michael,he/him,cat,sales,,,,they took a shower.,they/them,0,
1A_017,18,female,native (learned from birth),3,memory,James,he/him,dog,nurse,job,Uber driver,0,,,,
1A_017,18,female,native (learned from birth),3,memory,James,he/him,dog,nurse,pet,dog,1,,,,
1A_017,18,female,native (learned from birth),3,memory,James,he/him,dog,nurse,pronoun,he/him,1,,,,
1A_017,18,female,native (learned from birth),3,production,James,he/him,dog,nurse,,,,he made some chicken fajitas for dinner.,he/him,1,
1A_017,18,female,native (learned from birth),3,memory,Jessica,she/her,fish,teacher,job,retail,0,,,,
1A_017,18,female,native (learned from birth),3,memory,Jessica,she/her,fish,teacher,pet,fish,1,,,,
1A_017,18,female,native (learned from birth),3,memory,Jessica,she/her,fish,teacher,pronoun,she/her,1,,,,
1A_017,18,female,native (learned from birth),3,production,Jessica,she/her,fish,teacher,,,,she cried into her pillow because of how stressed she was.,she/her,1,
1A_018,19,female,native (learned from birth),2,memory,Brian,he/him,cat,uber,job,janitor,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Brian,he/him,cat,uber,pet,dog,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Brian,he/him,cat,uber,pronoun,they/them,0,,,,
1A_018,19,female,native (learned from birth),2,production,Brian,he/him,cat,uber,,,,he had dinner with his family,he/him,1,
1A_018,19,female,native (learned from birth),2,memory,Kevin,he/him,dog,food service,job,engineer,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Kevin,he/him,dog,food service,pet,dog,1,,,,
1A_018,19,female,native (learned from birth),2,memory,Kevin,he/him,dog,food service,pronoun,he/him,1,,,,
1A_018,19,female,native (learned from birth),2,production,Kevin,he/him,dog,food service,,,,he had some food,he/him,1,
1A_018,19,female,native (learned from birth),2,memory,Daniel,they/them,fish,retail,job,food service,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Daniel,they/them,fish,retail,pet,dog,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Daniel,they/them,fish,retail,pronoun,they/them,1,,,,
1A_018,19,female,native (learned from birth),2,production,Daniel,they/them,fish,retail,,,,they went to bed,they/them,1,
1A_018,19,female,native (learned from birth),2,memory,Laura,they/them,dog,accountant,job,sales,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Laura,they/them,dog,accountant,pet,cat,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Laura,they/them,dog,accountant,pronoun,they/them,1,,,,
1A_018,19,female,native (learned from birth),2,production,Laura,they/them,dog,accountant,,,,they got some food,they/them,1,
1A_018,19,female,native (learned from birth),2,memory,Melissa,she/her,cat,doctor,job,nurse,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Melissa,she/her,cat,doctor,pet,fish,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Melissa,she/her,cat,doctor,pronoun,she/her,1,,,,
1A_018,19,female,native (learned from birth),2,production,Melissa,she/her,cat,doctor,,,,she went to bed,she/her,1,
1A_018,19,female,native (learned from birth),2,memory,Stephanie,she/her,dog,sales,job,Uber driver,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Stephanie,she/her,dog,sales,pet,dog,1,,,,
1A_018,19,female,native (learned from birth),2,memory,Stephanie,she/her,dog,sales,pronoun,she/her,1,,,,
1A_018,19,female,native (learned from birth),2,production,Stephanie,she/her,dog,sales,,,,she played with her pets,she/her,1,
1A_018,19,female,native (learned from birth),2,memory,Andrew,he/him,fish,engineer,job,accountant,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Andrew,he/him,fish,engineer,pet,cat,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Andrew,he/him,fish,engineer,pronoun,he/him,1,,,,
1A_018,19,female,native (learned from birth),2,production,Andrew,he/him,fish,engineer,,,,he watched a movie,he/him,1,
1A_018,19,female,native (learned from birth),2,memory,Emily,she/her,fish,nurse,job,retail,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Emily,she/her,fish,nurse,pet,fish,1,,,,
1A_018,19,female,native (learned from birth),2,memory,Emily,she/her,fish,nurse,pronoun,she/her,1,,,,
1A_018,19,female,native (learned from birth),2,production,Emily,she/her,fish,nurse,,,,she played with her kids.,she/her,1,
1A_018,19,female,native (learned from birth),2,introduction,Emily,she/her,fish,nurse,,,,,,,She's very nice
1A_018,19,female,native (learned from birth),2,memory,Amanda,she/her,dog,IT,job,teacher,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Amanda,she/her,dog,IT,pet,dog,1,,,,
1A_018,19,female,native (learned from birth),2,memory,Amanda,she/her,dog,IT,pronoun,she/her,1,,,,
1A_018,19,female,native (learned from birth),2,production,Amanda,she/her,dog,IT,,,,she made some dinner.,she/her,1,
1A_018,19,female,native (learned from birth),2,memory,Michael,he/him,fish,mechanic,job,food service,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Michael,he/him,fish,mechanic,pet,cat,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Michael,he/him,fish,mechanic,pronoun,he/him,1,,,,
1A_018,19,female,native (learned from birth),2,production,Michael,he/him,fish,mechanic,,,,he watched some tv,he/him,1,
1A_018,19,female,native (learned from birth),2,introduction,Michael,he/him,fish,mechanic,,,,,,,He is very nice
1A_018,19,female,native (learned from birth),2,memory,James,they/them,cat,janitor,job,engineer,0,,,,
1A_018,19,female,native (learned from birth),2,memory,James,they/them,cat,janitor,pet,dog,0,,,,
1A_018,19,female,native (learned from birth),2,memory,James,they/them,cat,janitor,pronoun,they/them,1,,,,
1A_018,19,female,native (learned from birth),2,production,James,they/them,cat,janitor,,,,they went to see a movie,they/them,1,
1A_018,19,female,native (learned from birth),2,memory,Jessica,they/them,cat,teacher,job,IT,0,,,,
1A_018,19,female,native (learned from birth),2,memory,Jessica,they/them,cat,teacher,pet,cat,1,,,,
1A_018,19,female,native (learned from birth),2,memory,Jessica,they/them,cat,teacher,pronoun,she/her,0,,,,
1A_018,19,female,native (learned from birth),2,production,Jessica,they/them,cat,teacher,,,,they got some food,they/them,1,
1A_018,19,female,native (learned from birth),2,introduction,Jessica,they/them,cat,teacher,,,,,,,She is hardworking
1A_019,20,male,native (learned from birth),1,memory,Brian,he/him,fish,accountant,job,janitor,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Brian,he/him,fish,accountant,pet,fish,1,,,,
1A_019,20,male,native (learned from birth),1,memory,Brian,he/him,fish,accountant,pronoun,they/them,0,,,,
1A_019,20,male,native (learned from birth),1,production,Brian,he/him,fish,accountant,,,,he had dinner,he/him,1,
1A_019,20,male,native (learned from birth),1,memory,Kevin,they/them,dog,doctor,job,sales,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Kevin,they/them,dog,doctor,pet,dog,1,,,,
1A_019,20,male,native (learned from birth),1,memory,Kevin,they/them,dog,doctor,pronoun,they/them,1,,,,
1A_019,20,male,native (learned from birth),1,production,Kevin,they/them,dog,doctor,,,,he had dinner,he/him,0,
1A_019,20,male,native (learned from birth),1,memory,Daniel,he/him,cat,retail,job,retail,1,,,,
1A_019,20,male,native (learned from birth),1,memory,Daniel,he/him,cat,retail,pet,fish,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Daniel,he/him,cat,retail,pronoun,they/them,0,,,,
1A_019,20,male,native (learned from birth),1,production,Daniel,he/him,cat,retail,,,,he had dinner,he/him,1,
1A_019,20,male,native (learned from birth),1,memory,Laura,she/her,cat,mechanic,job,mechanic,1,,,,
1A_019,20,male,native (learned from birth),1,memory,Laura,she/her,cat,mechanic,pet,dog,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Laura,she/her,cat,mechanic,pronoun,they/them,0,,,,
1A_019,20,male,native (learned from birth),1,production,Laura,she/her,cat,mechanic,,,,she had dinner,she/her,1,
1A_019,20,male,native (learned from birth),1,memory,Melissa,they/them,fish,IT,job,teacher,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Melissa,they/them,fish,IT,pet,cat,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Melissa,they/them,fish,IT,pronoun,she/her,0,,,,
1A_019,20,male,native (learned from birth),1,production,Melissa,they/them,fish,IT,,,,they had dinner,they/them,1,
1A_019,20,male,native (learned from birth),1,introduction,Melissa,they/them,fish,IT,,,,,,,meet my friend melissa
1A_019,20,male,native (learned from birth),1,memory,Stephanie,they/them,cat,nurse,job,IT,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Stephanie,they/them,cat,nurse,pet,dog,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Stephanie,they/them,cat,nurse,pronoun,he/him,0,,,,
1A_019,20,male,native (learned from birth),1,production,Stephanie,they/them,cat,nurse,,,,he had dinner,he/him,0,
1A_019,20,male,native (learned from birth),1,memory,Andrew,he/him,dog,teacher,job,doctor,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Andrew,he/him,dog,teacher,pet,fish,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Andrew,he/him,dog,teacher,pronoun,he/him,1,,,,
1A_019,20,male,native (learned from birth),1,production,Andrew,he/him,dog,teacher,,,,they had dinner,they/them,0,
1A_019,20,male,native (learned from birth),1,introduction,Andrew,he/him,dog,teacher,,,,,,,meet my friend andrew
1A_019,20,male,native (learned from birth),1,memory,Emily,she/her,dog,uber,job,sales,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Emily,she/her,dog,uber,pet,dog,1,,,,
1A_019,20,male,native (learned from birth),1,memory,Emily,she/her,dog,uber,pronoun,they/them,0,,,,
1A_019,20,male,native (learned from birth),1,production,Emily,she/her,dog,uber,,,,they had dinner,they/them,0,
1A_019,20,male,native (learned from birth),1,memory,Amanda,she/her,cat,engineer,job,doctor,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Amanda,she/her,cat,engineer,pet,cat,1,,,,
1A_019,20,male,native (learned from birth),1,memory,Amanda,she/her,cat,engineer,pronoun,she/her,1,,,,
1A_019,20,male,native (learned from birth),1,production,Amanda,she/her,cat,engineer,,,,they had dinner,they/them,0,
1A_019,20,male,native (learned from birth),1,introduction,Amanda,she/her,cat,engineer,,,,,,,meet my friend amanda
1A_019,20,male,native (learned from birth),1,memory,Michael,they/them,fish,sales,job,teacher,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Michael,they/them,fish,sales,pet,cat,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Michael,they/them,fish,sales,pronoun,they/them,1,,,,
1A_019,20,male,native (learned from birth),1,production,Michael,they/them,fish,sales,,,,he had dinner,he/him,0,
1A_019,20,male,native (learned from birth),1,memory,James,he/him,dog,janitor,job,teacher,0,,,,
1A_019,20,male,native (learned from birth),1,memory,James,he/him,dog,janitor,pet,cat,0,,,,
1A_019,20,male,native (learned from birth),1,memory,James,he/him,dog,janitor,pronoun,he/him,1,,,,
1A_019,20,male,native (learned from birth),1,production,James,he/him,dog,janitor,,,,he had dinner,he/him,1,
1A_019,20,male,native (learned from birth),1,memory,Jessica,she/her,fish,food service,job,engineer,0,,,,
1A_019,20,male,native (learned from birth),1,memory,Jessica,she/her,fish,food service,pet,fish,1,,,,
1A_019,20,male,native (learned from birth),1,memory,Jessica,she/her,fish,food service,pronoun,she/her,1,,,,
1A_019,20,male,native (learned from birth),1,production,Jessica,she/her,fish,food service,,,,she had dinner,she/her,1,
1A_020,18,female,native (learned from birth),3,memory,Brian,they/them,dog,mechanic,job,IT,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Brian,they/them,dog,mechanic,pet,fish,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Brian,they/them,dog,mechanic,pronoun,he/him,0,,,,
1A_020,18,female,native (learned from birth),3,production,Brian,they/them,dog,mechanic,,,,they made dinner.,they/them,1,
1A_020,18,female,native (learned from birth),3,introduction,Brian,they/them,dog,mechanic,,,,,,,He is Brian.
1A_020,18,female,native (learned from birth),3,memory,Kevin,he/him,fish,doctor,job,accountant,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Kevin,he/him,fish,doctor,pet,dog,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Kevin,he/him,fish,doctor,pronoun,they/them,0,,,,
1A_020,18,female,native (learned from birth),3,production,Kevin,he/him,fish,doctor,,,,he made dinner.,he/him,1,
1A_020,18,female,native (learned from birth),3,introduction,Kevin,he/him,fish,doctor,,,,,,,He is Kevin.
1A_020,18,female,native (learned from birth),3,memory,Daniel,he/him,cat,IT,job,sales,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Daniel,he/him,cat,IT,pet,dog,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Daniel,he/him,cat,IT,pronoun,he/him,1,,,,
1A_020,18,female,native (learned from birth),3,production,Daniel,he/him,cat,IT,,,,they made dinner.,they/them,0,
1A_020,18,female,native (learned from birth),3,memory,Laura,she/her,cat,accountant,job,food service,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Laura,she/her,cat,accountant,pet,fish,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Laura,she/her,cat,accountant,pronoun,she/her,1,,,,
1A_020,18,female,native (learned from birth),3,production,Laura,she/her,cat,accountant,,,,she made dinner.,she/her,1,
1A_020,18,female,native (learned from birth),3,memory,Melissa,she/her,dog,retail,job,Uber driver,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Melissa,she/her,dog,retail,pet,fish,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Melissa,she/her,dog,retail,pronoun,they/them,0,,,,
1A_020,18,female,native (learned from birth),3,production,Melissa,she/her,dog,retail,,,,she made dinner.,she/her,1,
1A_020,18,female,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,job,engineer,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,pet,fish,1,,,,
1A_020,18,female,native (learned from birth),3,memory,Stephanie,she/her,fish,janitor,pronoun,she/her,1,,,,
1A_020,18,female,native (learned from birth),3,production,Stephanie,she/her,fish,janitor,,,,they made dinner.,they/them,0,
1A_020,18,female,native (learned from birth),3,introduction,Stephanie,she/her,fish,janitor,,,,,,,They are Stephanie.
1A_020,18,female,native (learned from birth),3,memory,Andrew,they/them,cat,food service,job,retail,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Andrew,they/them,cat,food service,pet,dog,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Andrew,they/them,cat,food service,pronoun,they/them,1,,,,
1A_020,18,female,native (learned from birth),3,production,Andrew,they/them,cat,food service,,,,they made dinner.,they/them,1,
1A_020,18,female,native (learned from birth),3,memory,Emily,they/them,fish,uber,job,engineer,0,,,,
1A_020,18,female,native (learned from birth),3,memory,Emily,they/them,fish,uber,pet,dog,0,,,,
