ParticipantID,TrialType,TrialID,Pronoun_Pair,T_Pronoun,C_Pronoun,Match_Num,Match_Start,Match_End,Match_RT,IsOutlier
4_009,PR,L05_PR04_S31,HeShe|SheHe,she/her,he/him,0,1600631.422,1614124,13492.57823,FALSE
4_009,PR,L05_PR03_S09,HeShe|SheHe,she/her,he/him,1,1624276.646,1635294,11017.35374,FALSE
4_009,PR,L05_PR01_S34,HeShe|SheHe,he/him,she/her,1,1646366.88,1656061,9694.120181,FALSE
4_009,PR,L05_PR05_S36,They|HeShe,they/them,he/him,0,1667880.254,1679013,11132.74603,FALSE
4_009,PR,L05_PR02_S43,HeShe|They,he/him,they/them,0,1689262.456,1719769,30506.54422,FALSE
4_009,CR,L05_CR42_S31,HeShe|SheHe,she/her,he/him,0,1730529.422,1740878,10348.57823,FALSE
4_009,FP,L05_FP08_S53,They|HeShe,they/them,he/him,1,1751787.315,1754830,3042.684807,FALSE
4_009,CR,L05_CR83_S14,They|HeShe,they/them,she/her,1,1764639.995,1775705,11065.00454,FALSE
4_009,FD,L05_FD09_S03,They|HeShe,they/them,she/her,0,1786511.435,1790399,3887.564626,FALSE
4_009,FD,L05_FD02_S51,HeShe|They,he/him,they/them,0,1800274.646,1810620,10345.35374,FALSE
4_009,CR,L05_CR18_S38,HeShe|They,he/him,they/them,1,1821171.331,1823631,2459.668934,FALSE
4_009,CR,L05_CR57_S01,HeShe|They,she/her,they/them,1,1834411.986,1836580,2168.013605,FALSE
4_009,CR,L05_CR15_S49,HeShe|SheHe,he/him,she/her,1,1845550.435,1849693,4142.564626,FALSE
4_009,CR,L05_CR37_S08,HeShe|SheHe,she/her,he/him,1,1859315.476,1863060,3744.52381,FALSE
4_009,CR,L05_CR32_S59,HeShe|They,he/him,they/them,1,1873263.644,1880133,6869.356009,FALSE
4_009,CR,L05_CR19_S39,HeShe|They,he/him,they/them,1,1889735.617,1894203,4467.38322,FALSE
4_009,CR,L05_CR53_S18,HeShe|They,she/her,they/them,1,1904411.673,1909393,4981.326531,FALSE
4_009,CR,L05_CR94_S28,They|HeShe,they/them,she/her,1,1919896.816,1923078,3181.183673,FALSE
4_009,FD,L05_FD01_S38,HeShe|They,he/him,they/them,0,1933269.331,1948532,15262.66893,FALSE
4_009,CR,L05_CR87_S04,They|HeShe,they/them,she/her,1,1959802.485,1980502,20699.51474,FALSE
4_009,FD,L05_FD05_S11,HeShe|They,she/her,they/them,0,1990603.476,1992038,1434.52381,FALSE
4_009,FD,L05_FD04_S58,HeShe|They,he/him,they/them,0,2002179.388,2003875,1695.612245,FALSE
4_009,CR,L05_CR90_S16,They|HeShe,they/them,she/her,1,2013705.576,2015258,1552.424036,FALSE
4_009,CR,L05_CR60_S02,HeShe|They,she/her,they/them,1,2026873.399,2028252,1378.600907,FALSE
4_009,CR,L05_CR31_S59,HeShe|They,he/him,they/them,1,2038733.644,2042860,4126.356009,FALSE
4_009,CR,L05_CR38_S08,HeShe|SheHe,she/her,he/him,1,2052530.476,2054170,1639.52381,FALSE
4_009,CR,L05_CR22_S55,HeShe|They,he/him,they/them,1,2065192.365,2066704,1511.634921,FALSE
4_009,CR,L05_CR92_S17,They|HeShe,they/them,she/her,1,2077699.855,2079132,1432.145125,FALSE
4_009,CR,L05_CR01_S23,HeShe|SheHe,he/him,she/her,1,2090033.315,2092983,2949.684807,FALSE
4_009,CR,L05_CR70_S41,They|HeShe,they/them,he/him,1,2103234.535,2110853,7618.464853,FALSE
4_009,CR,L05_CR39_S09,HeShe|SheHe,she/her,he/him,1,2121117.646,2123231,2113.353741,FALSE
4_009,CR,L05_CR61_S30,HeShe|They,she/her,they/them,0,2133879.535,2135502,1622.464853,FALSE
4_009,CR,L05_CR62_S26,HeShe|They,she/her,they/them,1,2146254.696,2153215,6960.303855,FALSE
4_009,CR,L05_CR02_S23,HeShe|SheHe,he/him,she/her,1,2163982.315,2166236,2253.684807,FALSE
4_009,FP,L05_FP07_S28,They|HeShe,they/them,she/her,0,2176344.816,2182672,6327.183673,FALSE
4_009,CR,L05_CR93_S30,They|HeShe,they/them,she/her,1,2193460.535,2194870,1409.464853,FALSE
4_009,CR,L05_CR41_S35,HeShe|SheHe,she/her,he/him,0,2204790.646,2208823,4032.353741,FALSE
4_009,CR,L05_CR51_S12,HeShe|They,she/her,they/them,1,2220489.776,2221851,1361.22449,FALSE
4_009,CR,L05_CR74_S55,They|HeShe,they/them,he/him,1,2231943.365,2253042,21098.63492,FALSE
4_009,CR,L05_CR78_S60,They|HeShe,they/them,he/him,1,2263622.986,2268477,4854.013605,FALSE
4_009,CR,L05_CR04_S24,HeShe|SheHe,he/him,she/her,1,2278727.336,2280836,2108.664399,FALSE
4_009,FP,L05_FP05_S13,They|HeShe,they/them,she/her,1,2290923.766,2292439,1515.23356,FALSE
4_009,CR,L05_CR45_S46,HeShe|SheHe,she/her,he/him,0,2302166.086,2304330,2163.913832,FALSE
4_009,CR,L05_CR49_S15,HeShe|They,she/her,they/them,1,2315303.9,2317864,2560.099773,FALSE
4_009,CR,L05_CR33_S21,HeShe|SheHe,she/her,he/him,1,2329119.054,2337204,8084.945578,FALSE
4_009,CR,L05_CR21_S51,HeShe|They,he/him,they/them,1,2346970.646,2350103,3132.353741,FALSE
4_009,CR,L05_CR24_S52,HeShe|They,he/him,they/them,1,2359824.283,2365350,5525.716553,FALSE
4_009,CR,L05_CR79_S57,They|HeShe,they/them,he/him,1,2375877.735,2378515,2637.265306,FALSE
4_009,CR,L05_CR11_S07,HeShe|SheHe,he/him,she/her,1,2390308.914,2392391,2082.086168,FALSE
4_009,CR,L05_CR59_S02,HeShe|They,she/her,they/them,0,2403699.399,2418256,14556.60091,FALSE
4_009,CR,L05_CR72_S42,They|HeShe,they/them,he/him,1,2428178.116,2431094,2915.884354,FALSE
4_009,CR,L05_CR86_S03,They|HeShe,they/them,she/her,0,2442408.435,2444861,2452.564626,FALSE
4_009,CR,L05_CR44_S32,HeShe|SheHe,she/her,he/him,1,2455110.946,2457997,2886.054422,FALSE
4_009,CR,L05_CR26_S45,HeShe|They,he/him,they/them,1,2468210.646,2469753,1542.353741,FALSE
4_009,CR,L05_CR52_S12,HeShe|They,she/her,they/them,1,2482009.776,2490644,8634.22449,FALSE
4_009,CR,L05_CR56_S20,HeShe|They,she/her,they/them,1,2501670.236,2504790,3119.764172,FALSE
4_009,CR,L05_CR35_S25,HeShe|SheHe,she/her,he/him,1,2515158.875,2516805,1646.124717,FALSE
4_009,CR,L05_CR68_S37,They|HeShe,they/them,he/him,1,2526454.333,2527914,1459.666667,FALSE
4_009,CR,L05_CR48_S47,HeShe|SheHe,she/her,he/him,1,2537898.306,2550813,12914.69388,FALSE
4_009,CR,L05_CR28_S44,HeShe|They,he/him,they/them,1,2561234.451,2572217,10982.54875,FALSE
4_009,CR,L05_CR88_S04,They|HeShe,they/them,she/her,1,2583116.485,2585343,2226.514739,FALSE
4_009,CR,L05_CR71_S42,They|HeShe,they/them,he/him,1,2595184.116,2598015,2830.884354,FALSE
4_009,CR,L05_CR46_S50,HeShe|SheHe,she/her,he/him,0,2607650.866,2610316,2665.133787,FALSE
4_009,FP,L05_FP04_S46,HeShe|SheHe,she/her,he/him,1,2620196.086,2623412,3215.913832,FALSE
4_009,FD,L05_FD03_S07,HeShe|SheHe,he/him,she/her,0,2635366.914,2642777,7410.086168,FALSE
4_009,CR,L05_CR75_S54,They|HeShe,they/them,he/him,1,2652424.766,2657769,5344.23356,FALSE
4_009,CR,L05_CR13_S48,HeShe|SheHe,he/him,she/her,0,2667535.27,2674495,6959.730159,FALSE
4_009,CR,L05_CR10_S06,HeShe|SheHe,he/him,she/her,1,2685189.215,2689057,3867.78458,FALSE
4_009,CR,L05_CR16_S49,HeShe|SheHe,he/him,she/her,1,2697941.435,2704147,6205.564626,FALSE
4_009,CR,L05_CR89_S16,They|HeShe,they/them,she/her,1,2713989.576,2726079,12089.42404,FALSE
4_009,CR,L05_CR82_S13,They|HeShe,they/them,she/her,1,2735767.766,2740718,4950.23356,FALSE
4_009,CR,L05_CR67_S37,They|HeShe,they/them,he/him,1,2750468.333,2753387,2918.666667,FALSE
4_009,CR,L05_CR77_S56,They|HeShe,they/them,he/him,0,2762565.365,2766770,4204.634921,FALSE
4_009,CR,L05_CR03_S25,HeShe|SheHe,he/him,she/her,0,2777439.875,2782291,4851.124717,FALSE
4_009,CR,L05_CR47_S47,HeShe|SheHe,she/her,he/him,1,2792235.306,2810859,18623.69388,FALSE
4_009,CR,L05_CR66_S40,They|HeShe,they/them,he/him,1,2820566.796,2824080,3513.204082,FALSE
4_009,CR,L05_CR81_S15,They|HeShe,they/them,she/her,0,2834572.9,2836349,1776.099773,FALSE
4_009,CR,L05_CR50_S11,HeShe|They,she/her,they/them,1,2846509.476,2848667,2157.52381,FALSE
4_009,CR,L05_CR12_S10,HeShe|SheHe,he/him,she/her,1,2859886.955,2875524,15637.04535,FALSE
4_009,FP,L05_FP06_S41,They|HeShe,they/them,he/him,0,2885976.535,2889994,4017.464853,FALSE
4_009,CR,L05_CR80_S57,They|HeShe,they/them,he/him,1,2900887.735,2903024,2136.265306,FALSE
4_009,CR,L05_CR65_S36,They|HeShe,they/them,he/him,1,2914587.254,2916974,2386.746032,FALSE
4_009,CR,L05_CR09_S06,HeShe|SheHe,he/him,she/her,0,2927598.215,2932868,5269.78458,FALSE
4_009,CR,L05_CR54_S18,HeShe|They,she/her,they/them,1,2943451.673,2948147,4695.326531,FALSE
4_009,CR,L05_CR40_S10,HeShe|SheHe,she/her,he/him,1,2959287.955,2968317,9029.045351,FALSE
4_009,FD,L05_FD10_S56,They|HeShe,they/them,he/him,0,2977719.365,2982669,4949.634921,FALSE
4_009,CR,L05_CR34_S21,HeShe|SheHe,she/her,he/him,1,2994080.054,2995597,1516.945578,FALSE
4_009,CR,L05_CR23_S52,HeShe|They,he/him,they/them,0,3004853.283,3010470,5616.716553,FALSE
4_009,CR,L05_CR36_S22,HeShe|SheHe,she/her,he/him,1,3021344.385,3023086,1741.614512,FALSE
4_009,CR,L05_CR20_S39,HeShe|They,he/him,they/them,1,3033043.617,3044612,11568.38322,FALSE
4_009,CR,L05_CR73_S53,They|HeShe,they/them,he/him,0,3054626.315,3056065,1438.684807,FALSE
4_009,CR,L05_CR63_S27,HeShe|They,she/her,they/them,0,3066641.955,3070849,4207.045351,FALSE
4_009,CR,L05_CR96_S29,They|HeShe,they/them,she/her,1,3082077.726,3085291,3213.274376,FALSE
4_009,CR,L05_CR58_S05,HeShe|They,she/her,they/them,1,3094823.492,3101235,6411.507937,FALSE
4_009,FP,L05_FP03_S22,HeShe|SheHe,she/her,he/him,0,3112065.385,3124889,12823.61451,FALSE
4_009,CR,L05_CR27_S44,HeShe|They,he/him,they/them,1,3135215.451,3141590,6374.548753,FALSE
4_009,FP,L05_FP01_S24,HeShe|SheHe,he/him,she/her,1,3151601.336,3156623,5021.664399,FALSE
4_009,CR,L05_CR84_S14,They|HeShe,they/them,she/her,1,3166610.995,3168016,1405.004535,FALSE
4_009,FP,L05_FP02_S48,HeShe|SheHe,he/him,she/her,0,3177897.27,3186652,8754.730159,FALSE
4_009,CR,L05_CR85_S05,They|HeShe,they/them,she/her,1,3195800.492,3201786,5985.507937,FALSE
4_009,FD,L05_FD07_S26,HeShe|They,she/her,they/them,0,3212701.696,3214240,1538.303855,FALSE
4_009,CR,L05_CR06_S33,HeShe|SheHe,he/him,she/her,1,3224293.576,3225704,1410.424036,FALSE
4_009,CR,L05_CR29_S58,HeShe|They,he/him,they/them,1,3236043.388,3238388,2344.612245,FALSE
4_009,CR,L05_CR43_S32,HeShe|SheHe,she/her,he/him,1,3248397.946,3254387,5989.054422,FALSE
4_009,FD,L05_FD06_S19,HeShe|They,she/her,they/them,0,3265489.785,3274444,8954.21542,FALSE
4_009,CR,L05_CR76_S54,They|HeShe,they/them,he/him,1,3284090.766,3285584,1493.23356,FALSE
4_009,CR,L05_CR08_S35,HeShe|SheHe,he/him,she/her,1,3295483.646,3299699,4215.353741,FALSE
4_009,CR,L05_CR64_S27,HeShe|They,she/her,they/them,0,3310279.955,3311873,1593.045351,FALSE
4_009,FD,L05_FD08_S01,HeShe|They,she/her,they/them,0,3322003.986,3328732,6728.013605,FALSE
4_009,CR,L05_CR69_S45,They|HeShe,they/them,he/him,1,3338617.646,3351224,12606.35374,FALSE
4_009,CR,L05_CR30_S60,HeShe|They,he/him,they/them,1,3362062.986,3364266,2203.013605,FALSE
4_009,CR,L05_CR55_S19,HeShe|They,she/her,they/them,0,3375686.785,3377913,2226.21542,FALSE
4_009,CR,L05_CR95_S29,They|HeShe,they/them,she/her,1,3389253.726,3396972,7718.274376,FALSE
4_009,CR,L05_CR14_S50,HeShe|SheHe,he/him,she/her,1,3406742.866,3409415,2672.133787,FALSE
4_009,CR,L05_CR25_S43,HeShe|They,he/him,they/them,1,3419355.456,3426841,7485.544218,FALSE
4_009,CR,L05_CR17_S40,HeShe|They,he/him,they/them,1,3436537.796,3439719,3181.204082,FALSE
4_009,CR,L05_CR07_S34,HeShe|SheHe,he/him,she/her,1,3450344.88,3456270,5925.120181,FALSE
4_009,CR,L05_CR91_S20,They|HeShe,they/them,she/her,0,3466844.236,3469021,2176.764172,FALSE
4_009,CR,L05_CR05_S33,HeShe|SheHe,he/him,she/her,1,3478749.576,3482559,3809.424036,FALSE
4_010,PR,L06_PR03_S02,HeShe|SheHe,she/her,he/him,1,598406.3991,633460,35053.60091,FALSE
4_010,PR,L06_PR04_S42,HeShe|SheHe,she/her,he/him,0,643915.1156,650079,6163.884354,FALSE
4_010,PR,L06_PR06_S32,They|HeShe,they/them,she/her,0,660429.9456,666148,5718.054422,FALSE
4_010,PR,L06_PR01_S44,HeShe|SheHe,he/him,she/her,1,676890.4512,684054,7163.548753,FALSE
4_010,PR,L06_PR02_S16,HeShe|They,he/him,they/them,0,694255.576,700699,6443.424036,FALSE
4_010,PR,L06_PR05_S57,They|HeShe,they/them,he/him,1,711897.7347,722715,10817.26531,FALSE
4_010,FP,L06_FP05_S29,They|HeShe,they/them,she/her,1,734177.7256,738933,4755.274376,FALSE
4_010,CR,L06_CR43_S45,HeShe|SheHe,she/her,he/him,1,748951.6463,751150,2198.353741,FALSE
4_010,CR,L06_CR49_S26,HeShe|They,she/her,they/them,1,762003.6961,764442,2438.303855,FALSE
4_010,FD,L06_FD03_S04,HeShe|SheHe,he/him,she/her,0,775349.4853,777942,2592.514739,FALSE
4_010,CR,L06_CR88_S09,They|HeShe,they/them,she/her,1,787881.6463,793452,5570.353741,FALSE
4_010,CR,L06_CR07_S44,HeShe|SheHe,he/him,she/her,1,803731.4512,805855,2123.548753,FALSE
4_010,CR,L06_CR76_S55,They|HeShe,they/them,he/him,1,815788.3651,817639,1850.634921,FALSE
4_010,CR,L06_CR03_S50,HeShe|SheHe,he/him,she/her,1,827061.8662,828889,1827.133787,FALSE
4_010,CR,L06_CR77_S23,They|HeShe,they/them,he/him,1,839808.3152,841698,1889.684807,FALSE
4_010,CR,L06_CR93_S36,They|HeShe,they/them,she/her,0,852956.254,857522,4565.746032,FALSE
4_010,CR,L06_CR94_S36,They|HeShe,they/them,she/her,1,869194.254,871154,1959.746032,FALSE
4_010,CR,L06_CR19_S60,HeShe|They,he/him,they/them,1,881750.9864,883617,1866.013605,FALSE
4_010,CR,L06_CR52_S27,HeShe|They,she/her,they/them,1,894055.9546,895684,1628.045351,FALSE
4_010,CR,L06_CR96_S37,They|HeShe,they/them,she/her,1,905496.3333,914125,8628.666667,FALSE
4_010,FD,L06_FD04_S21,HeShe|They,he/him,they/them,0,925380.0544,928977,3596.945578,FALSE
4_010,CR,L06_CR60_S07,HeShe|They,she/her,they/them,1,941719.9138,943663,1943.086168,FALSE
4_010,CR,L06_CR53_S33,HeShe|They,she/her,they/them,0,953545.576,956078,2532.424036,FALSE
4_010,FD,L06_FD10_S23,They|HeShe,they/them,he/him,0,966555.3152,969085,2529.684807,FALSE
4_010,CR,L06_CR62_S38,HeShe|They,she/her,they/them,1,979119.3311,981198,2078.668934,FALSE
4_010,CR,L06_CR20_S59,HeShe|They,he/him,they/them,0,991516.644,997022,5505.356009,FALSE
4_010,CR,L06_CR40_S05,HeShe|SheHe,she/her,he/him,1,1006467.492,1008078,1610.507937,FALSE
4_010,CR,L06_CR45_S11,HeShe|SheHe,she/her,he/him,1,1018079.476,1020599,2519.52381,FALSE
4_010,CR,L06_CR44_S42,HeShe|SheHe,she/her,he/him,0,1030754.116,1036483,5728.884354,FALSE
4_010,CR,L06_CR78_S25,They|HeShe,they/them,he/him,1,1046761.875,1048632,1870.124717,FALSE
4_010,CR,L06_CR32_S22,HeShe|They,he/him,they/them,1,1059385.385,1063463,4077.614512,FALSE
4_010,CR,L06_CR91_S35,They|HeShe,they/them,she/her,0,1072952.646,1077063,4110.353741,FALSE
4_010,CR,L06_CR72_S19,They|HeShe,they/them,he/him,1,1088242.785,1090934,2691.21542,FALSE
4_010,CR,L06_CR68_S60,They|HeShe,they/them,he/him,1,1101494.986,1103468,1973.013605,FALSE
4_010,CR,L06_CR09_S03,HeShe|SheHe,he/him,she/her,1,1114257.435,1115887,1629.564626,FALSE
4_010,CR,L06_CR26_S16,HeShe|They,he/him,they/them,1,1126068.576,1130241,4172.424036,FALSE
4_010,FD,L06_FD06_S34,HeShe|They,she/her,they/them,0,1140835.88,1143533,2697.120181,FALSE
4_010,CR,L06_CR51_S30,HeShe|They,she/her,they/them,1,1154206.535,1155981,1774.464853,FALSE
4_010,FP,L06_FP07_S37,They|HeShe,they/them,she/her,0,1165597.333,1174284,8686.666667,FALSE
4_010,CR,L06_CR79_S24,They|HeShe,they/them,he/him,1,1184357.336,1194201,9843.664399,FALSE
4_010,CR,L06_CR46_S11,HeShe|SheHe,she/her,he/him,1,1204152.476,1207740,3587.52381,FALSE
4_010,CR,L06_CR59_S07,HeShe|They,she/her,they/them,1,1219934.914,1221429,1494.086168,FALSE
4_010,CR,L06_CR29_S21,HeShe|They,he/him,they/them,1,1232584.054,1234044,1459.945578,FALSE
4_010,CR,L06_CR69_S18,They|HeShe,they/them,he/him,1,1244271.673,1245725,1453.326531,FALSE
4_010,CR,L06_CR10_S03,HeShe|SheHe,he/him,she/her,1,1256823.435,1258275,1451.564626,FALSE
4_010,CR,L06_CR61_S38,HeShe|They,she/her,they/them,0,1268574.331,1279644,11069.66893,FALSE
4_010,CR,L06_CR38_S01,HeShe|SheHe,she/her,he/him,1,1289835.986,1291324,1488.013605,FALSE
4_010,FP,L06_FP04_S12,HeShe|SheHe,she/her,he/him,1,1302949.776,1304373,1423.22449,FALSE
4_010,CR,L06_CR74_S51,They|HeShe,they/them,he/him,1,1314266.646,1316055,1788.353741,FALSE
4_010,CR,L06_CR16_S15,HeShe|SheHe,he/him,she/her,1,1326767.9,1334186,7418.099773,FALSE
4_010,CR,L06_CR39_S02,HeShe|SheHe,she/her,he/him,1,1345010.399,1348163,3152.600907,FALSE
4_010,CR,L06_CR25_S20,HeShe|They,he/him,they/them,1,1358789.236,1360563,1773.764172,FALSE
4_010,CR,L06_CR31_S22,HeShe|They,he/him,they/them,1,1371437.385,1373001,1563.614512,FALSE
4_010,CR,L06_CR36_S47,HeShe|SheHe,she/her,he/him,1,1382800.306,1384426,1625.693878,FALSE
4_010,FP,L06_FP02_S14,HeShe|SheHe,he/him,she/her,1,1394186.995,1395671,1484.004535,FALSE
4_010,CR,L06_CR80_S24,They|HeShe,they/them,he/him,1,1405965.336,1410747,4781.664399,FALSE
4_010,FP,L06_FP01_S49,HeShe|SheHe,he/him,she/her,1,1419628.435,1422412,2783.564626,FALSE
4_010,CR,L06_CR01_S48,HeShe|SheHe,he/him,she/her,1,1432306.27,1433828,1521.730159,FALSE
4_010,CR,L06_CR63_S40,HeShe|They,she/her,they/them,1,1444203.796,1450659,6455.204082,FALSE
4_010,CR,L06_CR24_S55,HeShe|They,he/him,they/them,1,1460655.365,1467229,6573.634921,FALSE
4_010,CR,L06_CR28_S17,HeShe|They,he/him,they/them,1,1477952.855,1480821,2868.145125,FALSE
4_010,CR,L06_CR04_S49,HeShe|SheHe,he/him,she/her,1,1489619.435,1491364,1744.564626,FALSE
4_010,CR,L06_CR65_S56,They|HeShe,they/them,he/him,1,1500541.365,1503822,3280.634921,FALSE
4_010,CR,L06_CR81_S28,They|HeShe,they/them,she/her,1,1513866.816,1515295,1428.183673,FALSE
4_010,CR,L06_CR41_S41,HeShe|SheHe,she/her,he/him,1,1525591.535,1527346,1754.464853,FALSE
4_010,CR,L06_CR13_S13,HeShe|SheHe,he/him,she/her,1,1537210.766,1557623,20412.23356,FALSE
4_010,CR,L06_CR12_S04,HeShe|SheHe,he/him,she/her,1,1568634.485,1571398,2763.514739,FALSE
4_010,CR,L06_CR42_S41,HeShe|SheHe,she/her,he/him,1,1581811.535,1583462,1650.464853,FALSE
4_010,CR,L06_CR05_S43,HeShe|SheHe,he/him,she/her,1,1593494.456,1594959,1464.544218,FALSE
4_010,CR,L06_CR47_S12,HeShe|SheHe,she/her,he/him,1,1607113.776,1608517,1403.22449,FALSE
4_010,FD,L06_FD01_S59,HeShe|They,he/him,they/them,0,1619269.644,1622107,2837.356009,FALSE
4_010,CR,L06_CR73_S51,They|HeShe,they/them,he/him,1,1631949.646,1634484,2534.353741,FALSE
4_010,CR,L06_CR30_S25,HeShe|They,he/him,they/them,1,1646138.875,1647518,1379.124717,FALSE
4_010,CR,L06_CR56_S35,HeShe|They,she/her,they/them,1,1657421.646,1658867,1445.353741,FALSE
4_010,CR,L06_CR70_S20,They|HeShe,they/them,he/him,1,1669633.236,1671037,1403.764172,FALSE
4_010,CR,L06_CR35_S50,HeShe|SheHe,she/her,he/him,0,1680754.866,1685559,4804.133787,FALSE
4_010,FD,L06_FD05_S27,HeShe|They,she/her,they/them,0,1696130.955,1697549,1418.045351,FALSE
4_010,CR,L06_CR14_S13,HeShe|SheHe,he/him,she/her,1,1708604.766,1710045,1440.23356,FALSE
4_010,CR,L06_CR37_S01,HeShe|SheHe,she/her,he/him,1,1719958.986,1721408,1449.013605,FALSE
4_010,CR,L06_CR87_S09,They|HeShe,they/them,she/her,1,1731408.646,1736572,5163.353741,FALSE
4_010,CR,L06_CR18_S58,HeShe|They,he/him,they/them,1,1747053.388,1749771,2717.612245,FALSE
4_010,CR,L06_CR06_S43,HeShe|SheHe,he/him,she/her,1,1760128.456,1761560,1431.544218,FALSE
4_010,CR,L06_CR84_S29,They|HeShe,they/them,she/her,1,1772735.726,1774387,1651.274376,FALSE
4_010,CR,L06_CR95_S40,They|HeShe,they/them,she/her,0,1784157.796,1786247,2089.204082,FALSE
4_010,FD,L06_FD08_S06,HeShe|They,she/her,they/them,0,1797115.215,1798513,1397.78458,FALSE
4_010,CR,L06_CR11_S05,HeShe|SheHe,he/him,she/her,1,1807700.492,1810748,3047.507937,FALSE
4_010,FP,L06_FP08_S52,They|HeShe,they/them,he/him,1,1820512.283,1825502,4989.716553,FALSE
4_010,CR,L06_CR57_S06,HeShe|They,she/her,they/them,1,1836073.215,1837496,1422.78458,FALSE
4_010,CR,L06_CR92_S32,They|HeShe,they/them,she/her,1,1847618.946,1848980,1361.054422,FALSE
4_010,CR,L06_CR02_S48,HeShe|SheHe,he/him,she/her,1,1859177.27,1860597,1419.730159,FALSE
4_010,FP,L06_FP03_S47,HeShe|SheHe,she/her,he/him,1,1870144.306,1881714,11569.69388,FALSE
4_010,CR,L06_CR27_S17,HeShe|They,he/him,they/them,1,1892679.855,1894050,1370.145125,FALSE
4_010,CR,L06_CR17_S58,HeShe|They,he/him,they/them,1,1904292.388,1905680,1387.612245,FALSE
4_010,CR,L06_CR82_S28,They|HeShe,they/them,she/her,1,1916140.816,1917564,1423.183673,FALSE
4_010,FP,L06_FP06_S18,They|HeShe,they/them,he/him,1,1927940.673,1930526,2585.326531,FALSE
4_010,CR,L06_CR86_S08,They|HeShe,they/them,she/her,1,1940004.476,1943776,3771.52381,FALSE
4_010,CR,L06_CR21_S53,HeShe|They,he/him,they/them,1,1953874.315,1955348,1473.684807,FALSE
4_010,CR,L06_CR08_S45,HeShe|SheHe,he/him,she/her,1,1965453.646,1966825,1371.353741,FALSE
4_010,CR,L06_CR23_S54,HeShe|They,he/him,they/them,1,1976833.766,1978271,1437.23356,FALSE
4_010,CR,L06_CR55_S34,HeShe|They,she/her,they/them,1,1989252.88,2000609,11356.12018,FALSE
4_010,CR,L06_CR71_S19,They|HeShe,they/them,he/him,1,2011587.785,2015488,3900.21542,FALSE
4_010,CR,L06_CR83_S30,They|HeShe,they/them,she/her,1,2026330.535,2027780,1449.464853,FALSE
4_010,CR,L06_CR22_S53,HeShe|They,he/him,they/them,1,2037797.315,2039174,1376.684807,FALSE
4_010,CR,L06_CR67_S57,They|HeShe,they/them,he/him,1,2049731.735,2051517,1785.265306,FALSE
4_010,CR,L06_CR64_S39,HeShe|They,she/her,they/them,1,2061476.617,2062938,1461.38322,FALSE
4_010,CR,L06_CR75_S52,They|HeShe,they/them,he/him,1,2072360.283,2076870,4509.716553,FALSE
4_010,CR,L06_CR33_S46,HeShe|SheHe,she/her,he/him,1,2086727.086,2088221,1493.913832,FALSE
4_010,CR,L06_CR48_S15,HeShe|SheHe,she/her,he/him,1,2099312.9,2100748,1435.099773,FALSE
4_010,CR,L06_CR15_S14,HeShe|SheHe,he/him,she/her,1,2110747.995,2112203,1455.004535,FALSE
4_010,FD,L06_FD07_S39,HeShe|They,she/her,they/them,0,2122088.617,2124015,1926.38322,FALSE
4_010,FD,L06_FD09_S08,They|HeShe,they/them,she/her,0,2133619.476,2137661,4041.52381,FALSE
4_010,CR,L06_CR89_S31,They|HeShe,they/them,she/her,1,2148065.422,2149517,1451.578231,FALSE
4_010,FD,L06_FD02_S54,HeShe|They,he/him,they/them,0,2159618.766,2161048,1429.23356,FALSE
4_010,CR,L06_CR34_S46,HeShe|SheHe,she/her,he/him,1,2171116.086,2173241,2124.913832,FALSE
4_010,CR,L06_CR90_S31,They|HeShe,they/them,she/her,1,2183814.422,2185534,1719.578231,FALSE
4_010,CR,L06_CR50_S26,HeShe|They,she/her,they/them,1,2196440.696,2243469,47028.30386,TRUE
4_010,CR,L06_CR54_S33,HeShe|They,she/her,they/them,0,2253324.576,2254895,1570.424036,FALSE
4_010,CR,L06_CR85_S10,They|HeShe,they/them,she/her,1,2266071.955,2267487,1415.045351,FALSE
4_010,CR,L06_CR58_S10,HeShe|They,she/her,they/them,1,2278950.955,2280359,1408.045351,FALSE
4_010,CR,L06_CR66_S56,They|HeShe,they/them,he/him,1,2289709.365,2290593,883.634921,FALSE
4_011,PR,L05_PR04_S31,HeShe|SheHe,she/her,he/him,0,624134.4218,649333,25198.57823,FALSE
4_011,PR,L05_PR05_S36,They|HeShe,they/them,he/him,1,661133.254,668984,7850.746032,FALSE
4_011,PR,L05_PR06_S17,They|HeShe,they/them,she/her,0,679976.8549,686975,6998.145125,FALSE
4_011,PR,L05_PR01_S34,HeShe|SheHe,he/him,she/her,1,698057.8798,703798,5740.120181,FALSE
4_011,PR,L05_PR02_S43,HeShe|They,he/him,they/them,0,714049.4558,720187,6137.544218,FALSE
4_011,PR,L05_PR03_S09,HeShe|SheHe,she/her,he/him,1,730343.6463,752890,22546.35374,FALSE
4_011,CR,L05_CR07_S34,HeShe|SheHe,he/him,she/her,1,763413.8798,766881,3467.120181,FALSE
4_011,CR,L05_CR87_S04,They|HeShe,they/them,she/her,1,778296.4853,782859,4562.514739,FALSE
4_011,CR,L05_CR55_S19,HeShe|They,she/her,they/them,1,794412.7846,796953,2540.21542,FALSE
4_011,FD,L05_FD03_S07,HeShe|SheHe,he/him,she/her,0,808906.9138,812478,3571.086168,FALSE
